id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
VTA009073;2025-06-21;CLI03963;PROD0074;TIE002;PROMO_NONE;2;22.31;0.0
VTA009073;2025-06-21;CLI03963;PROD0184;TIE001;PROMO_NONE;1;57.76;0.0
VTA009073;2025-06-21;CLI03963;PROD0055;TIE011;PRM003;2;15.17;0.1
VTA009074;2025-06-21;CLI01171;PROD0101;TIE011;PRM003;2;19.0;
VTA009074;2025-06-21;CLI01171;PROD0099;TIE017;PROMO_NONE;2;197.61;0.0
VTA009075;2025-06-21;CLI04004;PROD0127;TIE001;PROMO_NONE;1;124.09;0.0
VTA009075;2025-06-21;CLI04004;PROD0015;TIE006;PRM003;2;128.22;0.1
VTA009076;2025-06-21;CLI01996;PROD0004;TIE014;PROMO_NONE;1;117.32;0.0
VTA009076;2025-06-21;CLI01996;PROD0029;TIE014;PRM003;2;86.4;0.1
VTA009077;2025-06-21;CLI02383;PROD0072;TIE004;PRM003;1;15.69;0.1
VTA009077;2025-06-21;CLI02383;PROD0115;TIE008;PRM003;2;141.99;0.1
VTA009077;2025-06-21;CLI02383;PROD0581;TIE020;PRM003;1;42.21;0.1
VTA009078;2025-06-21;CLI02105;PROD0115;TIE004;PROMO_NONE;1;143.97;0.0
VTA009078;2025-06-21;CLI02105;PROD0304;TIE015;PROMO_NONE;1;22.44;0.0
VTA009078;2025-06-21;CLI02105;PROD0021;TIE011;PRM003;1;71.81;0.1
VTA009079;2025-06-21;CLI02267;PROD0115;TIE020;PRM003;2;148.37;0.1
VTA009079;2025-06-21;CLI02267;PROD0495;TIE002;PRM003;2;148.06;0.1
VTA009079;2025-06-21;CLI02267;PROD0022;TIE009;PRM003;1;139.99;0.1
VTA009080;2025-06-21;CLI03279;PROD0042;TIE007;PROMO_NONE;1;20.16;0.0
VTA009081;2025-06-21;CLI04381;PROD0069;TIE018;PROMO_NONE;1;66.47;0.0
VTA009082;2025-06-21;CLI01167;PROD0055;TIE020;PRM003;1;15.7;0.1
VTA009082;2025-06-21;CLI01167;PROD0002;TIE009;PROMO_NONE;2;84.6;0.0
VTA009083;2025-06-21;CLI00235;PROD0006;TIE003;PRM003;1;151.99;0.1
VTA009083;21/06/2025;CLI00235;PROD0099;TIE002;PROMO_NONE;2;202.83;0.0
VTA009084;2025-06-21;CLI01328;PROD0120;TIE019;PRM003;1;63.24;0.1
VTA009084;2025-06-21;CLI01328;PROD0049;TIE020;PROMO_NONE;2;36.0;0.0
VTA009085;2025-06-21;CLI03674;PROD0072;TIE020;PRM003;2;16.23;0.1
VTA009085;2025-06-21;CLI03674;PROD0113;TIE002;PRM003;2;88.12;0.1
VTA009086;2025-06-21;CLI04138;PROD0044;TIE007;PRM003;1;207.56;0.1
VTA009086;2025-06-21;CLI04138;PROD0160;TIE007;PROMO_NONE;1;139.14;0.0
VTA009086;2025-06-21;CLI04138;PROD0054;TIE002;PROMO_NONE;1;57.06;0.0
VTA009087;2025-06-21;CLI00051;PROD0106;TIE011;PROMO_NONE;1;197.77;0.0
VTA009087;2025-06-21;CLI00051;PROD0228;TIE003;PROMO_NONE;1;177.94;0.0
VTA009088;2025-06-21;CLI02555;PROD0032;TIE001;PROMO_NONE;1;24.57;0.0
VTA009088;2025-06-21;CLI02555;PROD0099;TIE019;PROMO_NONE;1;199.79;0.0
VTA009089;2025-06-21;CLI00881;PROD0471;TIE009;PRM003;1;129.8;0.1
VTA009089;2025-06-21;CLI00881;PROD0054;TIE010;PRM003;2;55.97;0.1
VTA009089;2025-06-21;CLI00881;PROD0044;TIE005;PROMO_NONE;2;205.83;0.0
VTA009090;2025-06-21;CLI01697;PROD0097;TIE019;PROMO_NONE;2;41.39;0.0
VTA009091;2025-06-21;CLI01295;PROD0051;TIE012;PRM003;1;144.44;0.1
VTA009091;2025-06-21;CLI01295;PROD0014;TIE003;PRM003;2;95.86;0.1
VTA009091;2025-06-21;CLI01295;PROD0052;TIE002;PROMO_NONE;1;109.15;0.0
VTA009092;2025-06-21;CLI00176;PROD0222;TIE001;PROMO_NONE;2;109.0;0.0
VTA009092;2025-06-21;CLI00176;PROD0120;TIE006;PRM003;1;59.52;0.1
VTA009092;2025-06-21;CLI00176;PROD0118;TIE015;PROMO_NONE;1;168.62;0.0
VTA009093;2025-06-21;CLI03051;PROD0528;TIE010;PROMO_NONE;1;159.63;0.0
VTA009093;2025-06-21;CLI03051;PROD0031;TIE012;PROMO_NONE;1;124.09;0.0
VTA009094;2025-06-21;CLI04864;PROD0279;TIE018;PROMO_NONE;1;48.93;0.0
VTA009095;2025-06-21;CLI04794;PROD0115;TIE003;PRM003;1;148.17;0.1
VTA009095;2025-06-21;CLI04794;PROD0140;TIE020;PROMO_NONE;1;101.93;0.0
VTA009095;2025-06-21;CLI04794;PROD0001;TIE006;PROMO_NONE;1;121.68;0.0
VTA009096;2025-06-21;CLI00215;PROD0106;TIE001;PRM003;1;179.85;0.1
VTA009096;2025-06-21;CLI00215;PROD0014;TIE018;PROMO_NONE;1;95.64;0.0
VTA009097;2025-06-21;CLI01446;PROD0064;TIE015;PRM003;2;85.67;0.1
VTA009098;2025-06-22;CLI04947;PROD0067;TIE012;PROMO_NONE;1;35.59;0.0
VTA009098;2025-06-22;CLI04947;PROD0055;TIE017;PROMO_NONE;2;15.67;0.0
VTA009099;2025-06-22;CLI03707;PROD0080;TIE020;PRM003;2;119.48;0.1
VTA009099;2025-06-22;CLI03707;PROD0104;TIE011;PRM003;1;77.1;0.1
VTA009100;2025-06-22;CLI03856;PROD0072;TIE010;PROMO_NONE;2;16.48;0.0
VTA009100;2025-06-22;CLI03856;PROD0049;TIE017;PROMO_NONE;2;36.48;0.0
VTA009101;2025-06-22;CLI04233;PROD0053;TIE019;PRM003;2;143.3;0.1
VTA009101;2025-06-22;CLI04233;PROD0099;TIE018;PRM003;1;190.91;0.1
VTA009102;2025-06-22;CLI00081;PROD0132;TIE019;PRM003;1;129.73;0.1
VTA009102;2025-06-22;CLI00081;PROD0035;TIE014;PRM003;1;178.6;0.1
VTA009103;2025-06-22;CLI03759;PROD0031;TIE015;PROMO_NONE;2;125.47;0.0
VTA009103;2025-06-22;CLI03759;PROD0412;TIE020;PRM003;1;102.7;0.1
VTA009104;2025-06-22;CLI00035;PROD0009;TIE003;PROMO_NONE;2;72.81;0.0
VTA009105;2025-06-22;CLI03301;PROD0022;TIE008;PRM003;2;134.19;0.1
VTA009105;2025-06-22;CLI03301;PROD0160;TIE007;PROMO_NONE;1;135.7;0.0
VTA009106;2025-06-22;CLI03506;PROD0060;TIE019;PROMO_NONE;1;21.69;0.0
VTA009106;2025-06-22;CLI03506;PROD0057;TIE001;PROMO_NONE;1;128.46;0.0
VTA009106;2025-06-22;CLI03506;PROD0014;TIE007;PRM003;1;90.32;0.1
VTA009107;2025-06-22;CLI03515;PROD0517;TIE013;PROMO_NONE;1;131.04;0.0
VTA009108;2025-06-22;CLI03027;PROD0039;TIE007;PROMO_NONE;1;4.35;0.0
VTA009108;2025-06-22;CLI03027;PROD0025;TIE019;PROMO_NONE;1;110.61;0.0
VTA009109;2025-06-22;CLI02136;PROD0575;TIE009;PROMO_NONE;1;173.9;0.0
VTA009109;2025-06-22;CLI02136;PROD0064;TIE018;PRM003;2;82.03;0.1
VTA009109;2025-06-22;CLI02136;PROD0047;TIE004;PRM003;1;164.43;0.1
VTA009110;2025-06-22;CLI04933;PROD0210;TIE009;PRM003;2;30.28;0.1
VTA009111;2025-06-22;CLI04853;PROD0076;TIE006;PROMO_NONE;2;54.61;0.0
VTA009112;2025-06-22;CLI02263;PROD0109;TIE003;PROMO_NONE;1;22.15;0.0
VTA009112;2025-06-22;CLI02263;PROD0120;TIE005;PRM003;2;63.32;0.1
VTA009113;2025-06-22;CLI01171;PROD0048;TIE017;PROMO_NONE;1;132.56;0.0
VTA009114;2025-06-22;CLI01397;PROD0032;TIE006;PROMO_NONE;2;24.69;0.0
VTA009114;2025-06-22;CLI01397;PROD0021;TIE009;PRM003;1;68.03;0.1
VTA009115;2025-06-22;CLI03888;PROD0048;TIE005;PROMO_NONE;1;143.01;0.0
VTA009115;2025-06-22;CLI03888;PROD0120;TIE006;PROMO_NONE;1;63.59;0.0
VTA009116;2025-06-22;CLI02590;PROD0224;TIE015;PRM003;2;8.93;0.1
VTA009116;2025-06-22;CLI02590;PROD0108;TIE009;PRM003;1;19.67;0.1
VTA009117;2025-06-22;CLI03959;PROD0105;TIE003;PROMO_NONE;1;34.65;0.0
VTA009117;2025-06-22;CLI03959;PROD0097;TIE011;PRM003;1;42.59;0.1
VTA009117;2025-06-22;CLI03959;PROD0074;TIE016;PROMO_NONE;2;23.17;0.0
VTA009118;2025-06-22;CLI03475;PROD0053;TIE017;PROMO_NONE;1;135.42;0.0
VTA009118;2025-06-22;CLI03475;PROD0101;TIE013;PRM003;1;18.49;0.1
VTA009119;2025-06-22;CLI01768;PROD0078;TIE002;PRM003;1;148.75;0.1
VTA009120;2025-06-22;CLI00569;PROD0095;TIE016;PROMO_NONE;1;117.33;0.0
VTA009121;2025-06-22;CLI02895;PROD0113;TIE014;PRM003;2;92.21;0.1
VTA009121;2025-06-22;CLI02895;PROD0095;TIE019;PRM003;2;120.21;0.1
VTA009122;2025-06-22;CLI04049;PROD0008;TIE017;PROMO_NONE;2;145.46;0.0
VTA009122;2025-06-22;CLI04049;PROD0038;TIE019;PROMO_NONE;1;38.21;0.0
VTA009123;2025-06-22;CLI02599;PROD0058;TIE012;PRM003;2;164.13;0.1
VTA009123;2025-06-22;CLI02599;PROD0101;TIE019;PRM003;1;18.68;0.1
VTA009123;2025-06-22;CLI02599;PROD0211;TIE020;PRM003;1;160.36;0.1
VTA009124;2025-06-22;CLI04964;PROD0041;TIE018;PRM003;1;60.44;0.1
VTA009124;2025-06-22;CLI04964;PROD0078;TIE004;PROMO_NONE;1;147.01;0.0
VTA009124;2025/Dic/22;CLI04964;PROD0120;TIE009;PROMO_NONE;1;62.15;0.0
VTA009125;2025-06-23;CLI02407;PROD0041;TIE020;PRM003;1;64.72;0.1
VTA009126;2025-06-23;CLI02879;PROD0013;TIE016;PRM003;1;28.44;0.1
VTA009126;2025-06-23;CLI02879;PROD0006;TIE019;PROMO_NONE;2;144.62;0.0
VTA009127;2025-06-23;CLI01598;PROD0030;TIE012;PROMO_NONE;2;124.56;0.0
VTA009127;2025-06-23;CLI01598;PROD0435;TIE016;PROMO_NONE;1;79.0;0.0
VTA009128;2025-06-23;CLI03139;PROD0115;TIE015;PROMO_NONE;1;142.27;0.0
VTA009129;2025-06-23;CLI04866;PROD0058;TIE005;PRM003;1;159.78;0.1
VTA009129;2025-06-23;CLI04866;PROD0023;TIE016;PRM003;1;135.52;0.1
VTA009129;2025-06-23;CLI04866;PROD0032;TIE012;PRM003;1;24.83;0.1
VTA009130;2025-06-23;CLI02222;PROD0008;TIE014;PROMO_NONE;1;153.26;0.0
VTA009131;2025-06-23;CLI03441;PROD0517;TIE002;PRM003;1;143.67;0.1
VTA009131;2025-06-23;CLI03441;PROD0495;TIE019;PRM003;1;148.87;
VTA009132;2025-06-23;CLI01419;PROD0051;TIE016;PRM003;1;133.96;0.1
VTA009132;2025-06-23;CLI01419;PROD0059;TIE013;PRM003;1;163.13;0.1
VTA009132;2025-06-23;CLI01419;PROD0101;TIE010;PROMO_NONE;1;19.33;0.0
VTA009133;2025-06-23;CLI00159;PROD0057;TIE004;PROMO_NONE;1;131.81;0.0
VTA009133;2025-06-23;CLI00159;PROD0471;TIE014;PROMO_NONE;1;136.88;0.0
VTA009134;2025-06-23;CLI04081;PROD0035;TIE018;PRM003;1;184.86;0.1
VTA009134;2025-06-23;CLI04081;PROD0099;TIE017;PROMO_NONE;1;202.8;0.0
VTA009134;2025-06-23;CLI04081;PROD0068;TIE006;PROMO_NONE;1;165.46;0.0
VTA009135;2025-06-23;CLI04154;PROD0579;TIE010;PRM003;2;102.35;0.1
VTA009135;2025-06-23;CLI04154;PROD0025;TIE014;PRM003;1;107.87;0.1
VTA009135;2025-06-23;CLI04154;PROD0004;TIE015;PRM003;2;110.24;0.1
VTA009136;2025-06-23;CLI02373;PROD0044;TIE015;PRM003;1;204.63;0.1
VTA009136;2025-06-23;CLI02373;PROD0099;TIE020;PROMO_NONE;2;202.39;0.0
VTA009136;2025-06-23;CLI02373;PROD0022;TIE016;PRM003;1;128.29;0.1
VTA009137;2025-06-23;CLI01160;PROD0068;TIE001;PRM003;1;168.61;0.1
VTA009137;2025-06-23;CLI01160;PROD0444;TIE018;PROMO_NONE;1;161.5;0.0
VTA009138;2025-06-23;CLI00150;PROD0156;TIE015;PROMO_NONE;1;20.49;0.0
VTA009138;2025-06-23;CLI00150;PROD0033;TIE007;PROMO_NONE;1;90.11;0.0
VTA009139;2025-06-23;CLI03742;PROD0095;TIE013;PRM003;1;116.42;0.1
VTA009139;2025-06-23;CLI03742;PROD0234;TIE012;PROMO_NONE;2;141.11;0.0
VTA009140;2025-06-23;CLI01960;PROD0013;TIE014;PROMO_NONE;1;28.64;0.0
VTA009140;2025-06-23;CLI01960;PROD0373;TIE002;PROMO_NONE;1;54.71;0.0
VTA009140;2025-06-23;CLI01960;PROD0408;TIE015;PRM003;1;129.32;0.1
VTA009141;2025-06-23;CLI04619;PROD0002;TIE001;PROMO_NONE;2;80.08;0.0
VTA009142;2025-06-23;CLI01982;PROD0072;TIE019;PRM003;1;16.31;0.1
VTA009142;2025-06-23;CLI01982;PROD0091;TIE013;PROMO_NONE;1;17.61;0.0
VTA009143;2025-06-23;CLI04639;PROD0065;TIE003;PRM003;2;20.87;0.1
VTA009143;2025-06-23;CLI04639;PROD0225;TIE017;PRM003;2;25.61;0.1
VTA009144;2025-06-23;CLI00128;PROD0099;TIE001;PRM003;2;197.26;0.1
VTA009144;2025/Dic/23;CLI00128;PROD0263;TIE012;PROMO_NONE;1;103.43;0.0
VTA009145;2025-06-23;CLI02514;PROD0473;TIE003;PRM003;2;139.35;0.1
VTA009145;2025-06-23;CLI02514;PROD0115;TIE019;PRM003;2;142.61;0.1
VTA009146;2025-06-23;CLI03123;PROD0065;TIE019;PRM003;1;22.83;0.1
VTA009146;2025-06-23;CLI03123;PROD0451;TIE003;PRM003;1;133.87;0.1
VTA009147;2025-06-23;CLI04533;PROD0052;TIE010;PRM003;1;110.42;0.1
VTA009148;2025-06-23;CLI02128;PROD0078;TIE014;PRM003;1;148.39;0.1
VTA009148;2025-06-23;CLI02128;PROD0055;TIE011;PROMO_NONE;2;16.56;0.0
VTA009149;2025-06-23;CLI04146;PROD0022;TIE007;PRM003;2;138.49;0.1
VTA009149;2025-06-23;CLI04146;PROD0239;TIE001;PRM003;2;64.78;0.1
VTA009150;2025-06-23;CLI02115;PROD0234;TIE018;PROMO_NONE;1;148.75;0.0
VTA009150;2025-06-23;CLI02115;PROD0452;TIE019;PROMO_NONE;1;76.62;0.0
VTA009151;23/06/2025;CLI00353;PROD0064;TIE003;PROMO_NONE;1;86.17;0.0
VTA009151;2025-06-23;CLI00353;PROD0035;TIE020;PROMO_NONE;1;189.1;0.0
VTA009152;2025-06-24;CLI00948;PROD0042;TIE002;PRM003;1;21.62;0.1
VTA009152;2025-06-24;CLI00948;PROD0105;TIE006;PROMO_NONE;1;36.79;0.0
VTA009153;2025-06-24;CLI01577;PROD0117;TIE007;PROMO_NONE;1;145.43;0.0
VTA009153;2025-06-24;CLI01577;PROD0022;TIE004;PRM003;1;135.08;0.1
VTA009154;2025-06-24;CLI01281;PROD0003;TIE014;PRM003;1;97.54;0.1
VTA009155;2025-06-24;CLI02700;PROD0164;TIE004;PROMO_NONE;1;20.75;0.0
VTA009156;2025-06-24;CLI04306;PROD0201;TIE012;PRM003;1;134.11;0.1
VTA009156;2025-06-24;CLI04306;PROD0002;TIE008;PROMO_NONE;1;83.16;0.0
VTA009156;2025-06-24;CLI04306;PROD0072;TIE018;PRM003;1;16.56;0.1
VTA009157;2025-06-24;CLI03001;PROD0072;TIE007;PRM003;1;15.71;0.1
VTA009157;2025-06-24;CLI03001;PROD0006;TIE002;PRM003;1;147.75;
VTA009157;2025-06-24;CLI03001;PROD0099;TIE006;PRM003;2;198.08;0.1
VTA009158;2025-06-24;CLI04044;PROD0106;TIE005;PROMO_NONE;1;190.66;0.0
VTA009158;2025-06-24;CLI04044;PROD0322;TIE004;PROMO_NONE;2;93.01;0.0
VTA009158;2025-06-24;CLI04044;PROD0088;TIE018;PROMO_NONE;1;187.94;0.0
VTA009159;2025-06-24;CLI02978;PROD0156;TIE010;PRM003;1;19.8;0.1
VTA009159;2025-06-24;CLI02978;PROD0101;TIE014;PROMO_NONE;1;19.26;0.0
VTA009160;2025-06-24;CLI02195;PROD0531;TIE002;PROMO_NONE;1;190.21;0.0
VTA009160;2025-06-24;CLI02195;PROD0197;TIE003;PROMO_NONE;1;174.78;0.0
VTA009161;2025-06-24;CLI01519;PROD0035;TIE017;PRM003;1;185.84;0.1
VTA009161;2025-06-24;CLI01519;PROD0101;TIE004;PROMO_NONE;2;18.77;0.0
VTA009161;2025-06-24;CLI01519;PROD0026;TIE006;PROMO_NONE;1;16.2;0.0
VTA009162;2025-06-24;CLI00033;PROD0082;TIE016;PROMO_NONE;1;155.24;0.0
VTA009162;2025-06-24;CLI00033;PROD0099;TIE007;PROMO_NONE;1;202.75;0.0
VTA009162;2025-06-24;CLI00033;PROD0089;TIE010;PRM003;1;30.45;0.1
VTA009163;2025-06-24;CLI01391;PROD0214;TIE014;PROMO_NONE;2;52.6;0.0
VTA009163;2025-06-24;CLI01391;PROD0004;TIE008;PROMO_NONE;1;114.22;0.0
VTA009164;2025-06-24;CLI04305;PROD0505;TIE007;PRM003;1;158.93;0.1
VTA009164;2025-06-24;CLI04305;PROD0087;TIE013;PRM003;1;78.08;0.1
VTA009164;2025-06-24;CLI04305;PROD0029;TIE001;PROMO_NONE;2;81.3;0.0
VTA009165;2025-06-24;CLI02432;PROD0142;TIE001;PRM003;1;47.56;0.1
VTA009166;2025-06-24;CLI03843;PROD0059;TIE009;PROMO_NONE;2;160.56;
VTA009166;2025-06-24;CLI03843;PROD0095;TIE013;PRM003;2;122.62;0.1
VTA009167;2025-06-24;CLI03478;PROD0110;TIE007;PROMO_NONE;1;20.8;0.0
VTA009167;2025-06-24;CLI03478;PROD0055;TIE006;PROMO_NONE;1;15.17;0.0
VTA009167;2025-06-24;CLI03478;PROD0018;TIE018;PRM003;1;139.17;0.1
VTA009168;2025-06-24;CLI00756;PROD0073;TIE002;PROMO_NONE;1;112.54;0.0
VTA009168;2025-06-24;CLI00756;PROD0074;TIE001;PRM003;1;23.36;0.1
VTA009168;2025-06-24;CLI00756;PROD0120;TIE003;PRM003;2;63.32;
VTA009169;2025-06-24;CLI03751;PROD0213;TIE013;PRM003;2;3.49;0.1
VTA009170;2025-06-24;CLI01934;PROD0067;TIE003;PRM003;1;38.64;0.1
VTA009170;2025-06-24;CLI01934;PROD0087;TIE005;PROMO_NONE;1;83.43;0.0
VTA009171;2025-06-24;CLI00640;PROD0025;TIE013;PROMO_NONE;1;114.08;0.0
VTA009171;2025-06-24;CLI00640;PROD0074;TIE010;PROMO_NONE;2;23.02;0.0
VTA009171;2025-06-24;CLI00640;PROD0038;TIE019;PRM003;2;36.58;0.1
VTA009172;2025-06-24;CLI01505;PROD0054;TIE014;PROMO_NONE;2;56.61;0.0
VTA009172;2025-06-24;CLI01505;PROD0121;TIE003;PROMO_NONE;1;150.41;0.0
VTA009172;2025-06-24;CLI01505;PROD0003;TIE004;PROMO_NONE;2;104.89;0.0
VTA009173;2025-06-24;CLI02376;PROD0021;TIE009;PROMO_NONE;1;69.1;0.0
VTA009173;2025-06-24;CLI02376;PROD0101;TIE017;PROMO_NONE;1;19.04;0.0
VTA009173;2025-06-24;CLI02376;PROD0035;TIE016;PROMO_NONE;1;177.55;0.0
VTA009174;2025-06-25;CLI04091;PROD0065;TIE001;PROMO_NONE;2;20.85;0.0
VTA009174;2025-06-25;CLI04091;PROD0006;TIE012;PRM003;2;155.85;0.1
VTA009175;2025-06-25;CLI02622;PROD0048;TIE003;PROMO_NONE;1;130.76;0.0
VTA009175;2025-06-25;CLI02622;PROD0110;TIE018;PRM003;1;20.53;0.1
VTA009175;2025-06-25;CLI02622;PROD0092;TIE011;PROMO_NONE;2;211.92;0.0
VTA009176;2025-06-25;CLI04991;PROD0111;TIE008;PROMO_NONE;1;40.5;0.0
VTA009176;2025-06-25;CLI04991;PROD0594;TIE012;PRM003;2;94.95;0.1
VTA009176;2025-06-25;CLI04991;PROD0006;TIE018;PRM003;1;142.77;0.1
VTA009177;2025-06-25;CLI04424;PROD0106;TIE013;PRM003;2;189.52;0.1
VTA009177;25/06/2025;CLI04424;PROD0028;TIE001;PRM003;1;107.48;0.1
VTA009178;2025-06-25;CLI00157;PROD0067;TIE010;PRM003;2;36.08;0.1
VTA009179;2025-06-25;CLI01891;PROD0053;TIE019;PROMO_NONE;1;148.52;0.0
VTA009179;2025-06-25;CLI01891;PROD0513;TIE016;PROMO_NONE;2;112.41;0.0
VTA009179;2025-06-25;CLI01891;PROD0063;TIE014;PROMO_NONE;1;125.15;0.0
VTA009180;2025-06-25;CLI03711;PROD0009;TIE012;PROMO_NONE;2;79.98;0.0
VTA009180;2025-06-25;CLI03711;PROD0049;TIE006;PROMO_NONE;1;37.4;0.0
VTA009180;2025-06-25;CLI03711;PROD0373;TIE019;PRM003;1;53.74;0.1
VTA009181;2025-06-25;CLI00756;PROD0064;TIE019;PRM003;2;87.07;0.1
VTA009181;2025-06-25;CLI00756;PROD0072;TIE019;PROMO_NONE;2;16.08;0.0
VTA009182;2025-06-25;CLI00628;PROD0063;TIE015;PROMO_NONE;1;125.9;0.0
VTA009183;2025-06-25;CLI00530;PROD0049;TIE011;PRM003;1;35.06;0.1
VTA009183;2025-06-25;CLI00530;PROD0006;TIE006;PROMO_NONE;1;141.77;0.0
VTA009184;2025-06-25;CLI00600;PROD0114;TIE007;PROMO_NONE;1;70.54;0.0
VTA009184;2025-06-25;CLI00600;PROD0257;TIE014;PRM003;1;92.9;0.1
VTA009184;2025-06-25;CLI00600;PROD0004;TIE005;PROMO_NONE;1;116.93;0.0
VTA009185;2025-06-25;CLI02139;PROD0087;TIE013;PRM003;2;79.59;0.1
VTA009185;2025-06-25;CLI02139;PROD0085;TIE010;PROMO_NONE;1;151.19;0.0
VTA009186;2025-06-25;CLI04218;PROD0048;TIE002;PRM003;1;131.7;0.1
VTA009186;2025-06-25;CLI04218;PROD0095;TIE015;PRM003;1;116.68;0.1
VTA009187;2025-06-25;CLI01258;PROD0048;TIE001;PROMO_NONE;2;131.95;0.0
VTA009187;2025-06-25;CLI01258;PROD0302;TIE012;PRM003;1;49.72;0.1
VTA009188;2025-06-25;CLI04073;PROD0074;TIE014;PROMO_NONE;1;23.1;0.0
VTA009189;2025-06-25;CLI01182;PROD0030;TIE002;PRM003;2;124.68;0.1
VTA009189;2025-06-25;CLI01182;PROD0085;TIE019;PRM003;1;148.43;0.1
VTA009189;2025-06-25;CLI01182;PROD0087;TIE012;PROMO_NONE;1;78.45;0.0
VTA009190;2025-06-25;CLI04006;PROD0025;TIE004;PROMO_NONE;1;115.89;0.0
VTA009190;2025-06-25;CLI04006;PROD0028;TIE005;PROMO_NONE;1;104.11;0.0
VTA009191;2025-06-25;CLI02715;PROD0015;TIE004;PROMO_NONE;1;140.78;0.0
VTA009192;2025-06-25;CLI02887;PROD0031;TIE020;PRM003;1;128.02;0.1
VTA009192;2025-06-25;CLI02887;PROD0056;TIE012;PROMO_NONE;1;81.78;0.0
VTA009192;2025-06-25;CLI02887;PROD0479;TIE010;PRM003;1;13.25;0.1
VTA009193;2025-06-25;CLI04860;PROD0072;TIE001;PRM003;2;15.92;0.1
VTA009194;2025-06-25;CLI01023;PROD0051;TIE009;PRM003;1;142.75;0.1
VTA009194;2025-06-25;CLI01023;PROD0077;TIE006;PRM003;1;36.14;0.1
VTA009194;2025-06-25;CLI01023;PROD0114;TIE007;PRM003;1;69.5;0.1
VTA009195;2025-06-25;CLI01860;PROD0074;TIE016;PROMO_NONE;1;23.68;0.0
VTA009195;2025-06-25;CLI01860;PROD0491;TIE001;PRM003;2;148.36;0.1
VTA009196;2025-06-25;CLI02174;PROD0021;TIE005;PRM003;1;73.49;0.1
VTA009196;2025-06-25;CLI02174;PROD0076;TIE019;PROMO_NONE;1;55.74;0.0
VTA009197;2025-06-25;CLI02396;PROD0029;TIE004;PRM003;1;81.72;0.1
VTA009198;2025-06-25;CLI02701;PROD0022;TIE013;PRM003;1;135.11;0.1
VTA009199;2025-06-25;CLI03085;PROD0055;TIE018;PROMO_NONE;1;15.58;0.0
VTA009199;2025-06-25;CLI03085;PROD0001;TIE015;PRM003;2;119.32;0.1
VTA009200;2025-06-25;CLI01863;PROD0117;TIE019;PRM003;1;152.65;0.1
VTA009200;2025-06-25;CLI01863;PROD0317;TIE008;PROMO_NONE;2;89.77;0.0
VTA009201;2025-06-26;CLI01658;PROD0092;TIE015;PROMO_NONE;1;205.0;0.0
VTA009201;2025-06-26;CLI01658;PROD0022;TIE003;PRM003;1;140.88;0.1
VTA009202;2025-06-26;CLI00231;PROD0106;TIE008;PRM003;2;185.68;0.1
VTA009203;2025-06-26;CLI02423;PROD0002;TIE012;PROMO_NONE;1;81.48;0.0
VTA009204;2025-06-26;CLI00524;PROD0031;TIE007;PROMO_NONE;2;125.64;0.0
VTA009205;2025-06-26;CLI02588;PROD0082;TIE013;PROMO_NONE;1;152.54;0.0
VTA009206;2025-06-26;CLI01551;PROD0003;TIE017;PROMO_NONE;2;102.88;0.0
VTA009207;2025-06-26;CLI02308;PROD0004;TIE003;PRM003;2;109.29;0.1
VTA009207;2025-06-26;CLI02308;PROD0101;TIE003;PROMO_NONE;2;19.49;0.0
VTA009208;2025-06-26;CLI03575;PROD0030;TIE012;PRM003;2;136.59;0.1
VTA009208;2025-06-26;CLI03575;PROD0021;TIE002;PRM003;1;72.65;0.1
VTA009209;2025-06-26;CLI04006;PROD0013;TIE020;PRM003;1;27.61;0.1
VTA009209;2025-06-26;CLI04006;PROD0074;TIE019;PROMO_NONE;1;22.17;0.0
VTA009210;2025-06-26;CLI02632;PROD0061;TIE011;PRM003;1;151.47;0.1
VTA009210;2025-06-26;CLI02632;PROD0003;TIE007;PRM003;2;105.91;0.1
VTA009211;2025-06-26;CLI00306;PROD0055;TIE008;PRM003;1;15.98;0.1
VTA009211;2025-06-26;CLI00306;PROD0008;TIE017;PRM003;1;144.48;0.1
VTA009212;2025-06-26;CLI00081;PROD0073;TIE020;PROMO_NONE;1;104.52;0.0
VTA009212;2025-06-26;CLI00081;PROD0095;TIE003;PROMO_NONE;1;120.86;0.0
VTA009213;2025-06-26;CLI02518;PROD0054;TIE006;PRM003;1;54.16;0.1
VTA009213;26/06/2025;CLI02518;PROD0018;TIE002;PRM003;1;142.41;0.1
VTA009214;2025-06-26;CLI01646;PROD0060;TIE005;PRM003;1;21.82;0.1
VTA009214;2025-06-26;CLI01646;PROD0003;TIE017;PROMO_NONE;1;103.38;0.0
VTA009215;2025-06-26;CLI00407;PROD0099;TIE005;PROMO_NONE;1;185.03;0.0
VTA009215;2025-06-26;CLI00407;PROD0304;TIE008;PROMO_NONE;2;22.12;0.0
VTA009216;2025-06-26;CLI04436;PROD0064;TIE009;PROMO_NONE;1;87.07;0.0
VTA009216;2025-06-26;CLI04436;PROD0025;TIE006;PROMO_NONE;1;107.38;0.0
VTA009217;2025-06-26;CLI04561;PROD0001;TIE015;PROMO_NONE;2;115.55;0.0
VTA009217;2025-06-26;CLI04561;PROD0140;TIE006;PRM003;1;102.01;0.1
